YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,SP_CODE,SIZE,COUNT,AREA,NOTES,SCIENTIFIC_NAME,COMMON_NAME,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_GENUS,GROUP,SURVEY,MOBILITY,GROWTH_MORPH
2013,5,5/20/13,CARP,7,CONTROL,SFL,9.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,7,CONTROL,SFL,10.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,2.5,3,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,3,8,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,3.5,12,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,3.9,6,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,4,13,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,4.5,7,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,5,5,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,5.5,1,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,6.5,1,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SPL,7,1,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,2.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,3,4,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,3.5,11,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,4,8,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,4.5,7,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,5,8,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,5.5,4,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,6,3,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,6.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,7,3,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,8,2,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,9,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/20/13,CARP,9,ANNUAL,SFL,9.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SPL,3,6,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SPL,3.5,2,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SPL,4,18,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SPL,4.5,1,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SPL,5,10,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SPL,5.5,2,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SPL,6,18,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SPL,6.5,7,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SPL,7,3,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SPL,3,11,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SPL,4,16,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SPL,5,12,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SPL,5.5,1,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SPL,6,11,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SPL,6.5,1,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SPL,7,2,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,3,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,4,2,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,5,9,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,5.5,3,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,6,23,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,6.5,11,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,7,10,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,7.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,8,5,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,4,CONTROL,SFL,9,2,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SFL,3,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SFL,4,6,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SFL,5,18,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SFL,6,16,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SFL,6.5,13,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SFL,7,11,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SFL,7.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SFL,8,2,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,5,5/21/13,AQUE,7,ANNUAL,SFL,9,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SPL,4,3,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SPL,4.5,5,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SPL,5,9,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SPL,5.5,12,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SPL,6,13,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SPL,6.5,8,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SPL,7,3,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SPL,7.5,1,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SPL,4,3,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SPL,4.5,5,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SPL,5,8,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SPL,5.5,9,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SPL,6,10,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SPL,6.5,8,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SPL,7,5,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SPL,7.5,2,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,6,3,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,6.5,3,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,7,7,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,7.5,9,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,8,5,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,8.5,3,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,9,11,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,9.5,4,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,10,3,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,2,CONTROL,SFL,11,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,5.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,6,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,6.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,7,4,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,7.5,4,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,8,10,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,8.5,6,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,9,7,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,9.5,4,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,10,5,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,6,6/4/13,MOHK,3,ANNUAL,SFL,10.5,1,80,,Mesocentrotus franciscanus,Red Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Mesocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,8,8/19/13,MOHK,2,CONTROL,SPL,3,2,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,8,8/19/13,MOHK,2,CONTROL,SPL,3.5,3,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,8,8/19/13,MOHK,2,CONTROL,SPL,4,5,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,8,8/19/13,MOHK,2,CONTROL,SPL,4.5,4,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,8,8/19/13,MOHK,2,CONTROL,SPL,5,2,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,8,8/19/13,MOHK,2,CONTROL,SPL,5.5,4,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,8,8/19/13,MOHK,2,CONTROL,SPL,6,10,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,8,8/19/13,MOHK,2,CONTROL,SPL,6.5,11,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
2013,8,8/19/13,MOHK,2,CONTROL,SPL,7,5,80,,Strongylocentrotus purpuratus,Purple Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,INVERT,URCHINS,MOBILE,SOLITARY
